id	text	labels	labels_phrases	original_text
1481	La comida llegó en unos 15 minutos.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""NULL"")']"	The food arrived in about 15 minutes. 
1482	Tomé la lubina frita al estilo tailandés... que estaba muy buena.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lubina frita al estilo tailandés"")']"	I had the Thai style Fried Sea Bass...which was very good. 
1483	En general, todos parecían contentos con su comida, excepto mi hermano, que pidió Mahi Mahi a la plancha, ¡aparentemente empapado en zumo de pomelo!	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#QUALITY, NEGATIVE, ""Mahi Mahi a la plancha"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""Mahi Mahi a la plancha"")']"	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
1484	He oído que el rollo de langosta era excelente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""rollo de langosta"")']"	I heard the lobster roll was excellent. 
1485	Parecían seguir metiéndonos prisa, cogiendo platos sin preguntar si habíamos terminado (mi hermana aún tenía el tenedor en la mano).	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). 
1486	En general, la comida era buena, un poco cara, pero fresca.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#PRICES, NEGATIVE, ""alimentos"")']"	All in all the food was good - a little on the expensive side, but fresh. 
1487	"El servicio no fue el más amable con nuestro ""grupo grande""."	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Servicio"")']"	"Service not the friendliest to our ""large party""! "
1488	Probablemente no volvería aquí.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Probably would not go back here.
1489	Gran comida india	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Comida india"")']"	Great Indian food
1490	La comida era increíble - Me encanta la comida india y comer con bastante regularidad, pero puedo decir que este es uno de los mejores que he tenido.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Alimentación"")']"	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.
1491	"Muy ""comida india normal"", pero muy bien hecha."	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""Comida india"")', '(FOOD#QUALITY, POSITIVE, ""Comida india"")']"	"Very ""normal Indian food"", but done really well."
1492	Lo tengo un 4 en lugar de 5 debido al precio (sólo pollo tikka masala - sin pan de arroz - es de $ 25), que yo esperaría en un restaurante indio de lujo, pero este lugar no tiene una sensación de lujo.	['(RESTAURANT#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")', '(RESTAURANT#PRICES, NEGATIVE, ""lugar"")', '(FOOD#PRICES, NEGATIVE, ""pollo tikka masala"")', '(AMBIENCE#GENERAL, NEGATIVE, ""siente"")']"	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
1493	Además, los camareros intentan darte más comida, como sugerirte cosas como si fueran de cortesía cuando en realidad cuestan $.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""camareros"")']"	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.
1494	No me gustan los sitios ni las personas que intentan subir la cuenta sin que el cliente lo sepa, así que eso me desanimó mucho (más que el precio).	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
1495	Pero si estás dispuesto a gastarte algo de dinero y no te olvidas de preguntar si algo de lo que te ofrecen es gratis, este es el lugar ideal para comer comida india.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Comida india"")', '(RESTAURANT#PRICES, NEGATIVE, ""lugar"")']"	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
1496	Uno de los MEJORES	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	One of the BEST
1497	"Bukhara Grill, el eslogan lo dice todo .. ""RAVE DE ESPECIAS INDIAS"""	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Asador Bukhara"")']"	"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE"""
1498	El buffet del almuerzo es caro pero merece la pena.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""almuerzo buffet"")', '(FOOD#QUALITY, POSITIVE, ""almuerzo buffet"")']"	The lunch buffet is expensive but is deff worth it.
1499	Hemos ido a cenar pocas veces, pero la calidad y el servicio son los mismos.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(FOOD#QUALITY, POSITIVE, ""cena"")']"	We have gone for dinner only a few times but the same great quality and service is given.
1500	Bukhara está en mi top 5 de lugares indios en NYC	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Bujara"")']"	Bukhara is on my top 5 Indian places in NYC
1501	Miserable y con arcadas	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Wretched and retching
1502	Nunca he estado tan disgustado tanto por la comida como por el servicio.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")', '(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	I have never been so disgusted by both food an service.
1503	Para empezar nos entregaron el pedido de otra persona.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	For starters they delivered us someone else's order.
1504	Sin embargo, una vez que recibí mi orden predeciblemente mediocre de lo que Dokebi piensa que pasa como feria coreana, (a veces tienes que conformarte cuando es tu única opción), pasé alrededor de la mitad de mi kimchee antes de encontrar un pedazo de lechuga al azar acompañado de un pedazo mucho más repugnante, viscoso, claramente malo de piel de pescado.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""kimchee"")', '(FOOD#QUALITY, NEGATIVE, ""Feria coreana"")']"	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
1505	Mi principal preocupación era la salubridad de la comida que me enviaban a mí y a los demás, pero mentiría si dijera que, como alguien que ha trabajado en restaurantes desde los quince años, esperaba al menos un mínimo esfuerzo por parte del restaurante para enmendar la situación.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
1506	No se hizo nada así que colgué.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	None was made so i hung up.
1507	Pasaron menos de tres minutos antes de que me encontrara doblado sobre el inodoro.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Less than three minutes passed before I found myself doubled over the toilet.
1508	Mi novia, un poco más agresiva, y habiendo sido igualmente asqueada, lo que le hizo tirar el resto de su comida apenas ingerida, volvió a llamar sólo para ser informada de que probablemente estaba equivocada y que lo más probable era que se tratara de una ostra, y que además estábamos en la lista negra de su restaurante.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""comida"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
1509	No es que antes este restaurante tuviera grandes alardes, pero ahora es sencillamente repulsivo.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""restaurante"")']"	It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.
1510	Coma bajo su propia responsabilidad.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Eat at your own risk.
1511	Precioso lugar ideal para una cena romántica	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lugar"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""lugar"")']"	Gorgeous place ideal for a romantic dinner
1512	Reservé una preciosa carpa de organza blanca que incluía un menú prix fix de cuatro platos que disfrutamos mucho.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""menú de cuatro platos a precio fijo"")', '(AMBIENCE#GENERAL, POSITIVE, ""carpa de organza blanca"")']"	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
1513	¡El servicio fue espectacular ya que el camarero lo sabía todo sobre el menú y sus recomendaciones fueron increíbles!	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(SERVICE#GENERAL, POSITIVE, ""camarero"")']"	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
1514	Recomiendo totalmente Casa La Femme para cualquier ocasión especial y para impresionar REALMENTE a tu cita.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Casa La Femme"")']"	I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
1515	Más basura de Williamsburg	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	More Williamsburg Garbage
1516	Los platos salieron con unos 5 minutos de diferencia.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	The dishes came out around 5 minutes apart.
1517	El bibimbap era normal, pero el bol de piedra no estaba ni cerca de chisporrotear.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""bibimbap"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""cuenco de piedra"")']"	The bibimbap was average, but the stone bowl wasn't even close to sizzling.
1518	Lástima que había pagado un extra de $ 2 para el cuenco de piedra.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""cuenco de piedra"")']"	Too bad I had paid an extra $2 for the stone bowl.
1519	El nakgi-bokum era horrible.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nakgi-bokum"")']"	The nakgi-bokum was horrible.
1520	Fácilmente los peores calamares salteados que he probado.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""calamares salteados"")']"	Easily the worst stir-fried squid I've ever tasted.
1521	La salsa sabía más a comida rápida china que a coreana decente.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""salsa"")']"	The sauce tasted more like Chinese fast food than decent Korean.
1522	Los platos de acompañamiento eran pasables, y me dieron un relleno a petición.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""guarniciones"")', '(FOOD#STYLE_OPTIONS, NEUTRAL, ""guarniciones"")']"	The side dishes were passable, and I did get a refill upon request.
1523	El verdadero problema que tuve con este lugar fue la falta total de servicio.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	The real problem I had with this place was the complete lack of service.
1524	Asintió con la cabeza y se marchó.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	She just nodded and walked off.
1525	En cuanto a mi comentario sobre la comida, no se presentó ninguna disculpa ni reconocimiento.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	As to my comment about the food, no apology or acknowledgment was made.
1526	Mi esposa apenas había tocado ese desastre de plato.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""plato"")']"	My wife had barely touched that mess of a dish.
1527	Nos cobraron el precio completo.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We were charged full price.
1528	A la altura de las expectativas	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Lives up to the hype
1529	Lo hemos intentado antes pero siempre está lleno y no aceptan reservas.	['(RESTAURANT#MISCELLANEOUS, NEUTRAL)']	"['(RESTAURANT#MISCELLANEOUS, NEUTRAL, ""NULL"")']"	We've tried before but it always packed and doesn't take reservations.
1530	La espera mereció la pena.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	It was well worth the wait.
1531	La esposa tenía el risotto que era increíble.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""risotto"")']"	The wife had the risotto which was amazing.
1532	No parece apetitoso, ya que está cubierto de tinta de calamar y te ennegrece los labios y los dientes, pero el sabor era fenomenal.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.
1533	La ensalada de farro y el puré de patatas yukon también estaban riquísimos.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""ensalada de farro"")', '(FOOD#QUALITY, POSITIVE, ""puré de patatas yukon"")']"	The farro salad and the mashed yukon potatoes were also extremely tasty.
1534	me encanta la pizza margarita - me encanta la pizza de east village	['(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""east village pizza"")', '(FOOD#QUALITY, POSITIVE, ""pizza margarita"")']"	i love margherita pizza – i looove east village pizza
1535	Me encanta este sitio, cada vez que estamos en la ciudad este es uno de los sitios a los que siempre vamos.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	Love this place, every time we are in the city this is one of the places we always go.
1536	Una porción de pizza neoyorquina por excelencia.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""porción de pizza NYC"")']"	A quintessential slice of NYC pizza.
1537	La corteza tiene un gran bocado y una buena masticación, la salsa es ligera con una buena acidez a la misma, la sal del queso es grande, realmente realza el sabor de todos los demás componentes.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""corteza"")', '(FOOD#QUALITY, POSITIVE, ""salsa"")', '(FOOD#QUALITY, POSITIVE, ""queso"")']"	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
1538	Personalmente me gusta más la pizza margarita, pero todas son buenas.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza margarita"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Personally I like the margherita pizza better, but they are all good.
1539	Posiblemente el restaurante más romántico de la ciudad	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Restaurante"")']"	Possibly the Most Romantic Restaurant in the City
1540	Esta es sin duda mi brasserie japonesa moderna favorita (que no sirve sushi), y en mi opinión, ¡uno de los restaurantes más románticos de la ciudad!	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""moderna brasserie japonesa"")', '(AMBIENCE#GENERAL, POSITIVE, ""moderna brasserie japonesa"")']"	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
1541	No sólo es una aventura llegar a este lugar algo escondido, sino que una vez que entras por las puertas de madera sin marcar, la decoración zen e íntima te hará sentir como si ya no estuvieras en la ciudad.	['(LOCATION#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, NEUTRAL, ""spot"")', '(AMBIENCE#GENERAL, POSITIVE, ""puertas de madera sin marcar"")', '(AMBIENCE#GENERAL, POSITIVE, ""decoración"")']"	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
1542	Si estás planeando venir aquí, asegúrate de que tu cita es alguien que te gusta de verdad, ya que te llevarán a cabinas privadas donde no habrá gente ni se podrá ver la comida (elige las de la planta baja que tienen techos de cristal para poder ver las estrellas en el cielo).	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""cabinas privadas"")', '(AMBIENCE#GENERAL, POSITIVE, ""techos de cristal"")']"	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
1543	"Sólo estaréis tú y tu cita, y de vez en cuando un simpático ""perdona"" antes de que el camarero abra la cortina que da acceso a tu mesa."	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""camarero"")']"	It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
1544	Mi grupo eligió el menú BBE de 29 $, que era una oferta estupenda, ya que también incluía un vuelo de sake.	['(FOOD#PRICES, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""BBE $29 menú fijo"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""BBE $29 menú fijo"")']"	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
1545	Empezamos con un delicioso aperitivo de sashimi.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""amuse bouche de sashimi"")']"	We started off with a delightful sashimi amuse bouche.
1546	Elegí el bacalao negro a la parrilla como entrante, que devoré absolutamente mientras alguien comentaba que el plato de salmón a la parrilla era mejor.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Bacalao negro a la parrilla"")', '(FOOD#QUALITY, POSITIVE, ""Salmón a la plancha"")']"	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
1547	El sake complementó muy bien los cursos y me está introduciendo con éxito en el mundo del sake.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""de sake"")']"	The sake’s complimented the courses very well and is successfully easing me into the sake world.
1548	De postre, probamos la mousse helada de sésamo negro (interesante pero no extraordinaria) y la tarta de queso matcha (té verde en polvo) y arándanos, que estaba fenomenal.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""mousse de sésamo negro congelado"")', '(FOOD#QUALITY, POSITIVE, ""tarta de queso matcha (té verde en polvo) y arándanos"")']"	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.
1549	Tal vez fue la gran compañía (tenía amigos de visita de Filadelfia - sí, no era una cita esta vez) o el precio super razonable, pero simplemente no puedo decir suficientes cosas buenas acerca de esta brasserie.	['(RESTAURANT#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""brasserie"")', '(RESTAURANT#PRICES, POSITIVE, ""brasserie"")']"	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
1550	No suelo visitar el mismo establecimiento más de una vez, qué más da dos, pero vendré a Zenkichi en cualquier momento para disfrutar de una cena tranquila, sin prisas y memorable.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Zenkichi"")', '(AMBIENCE#GENERAL, POSITIVE, ""Zenkichi"")']"	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.
1551	¡Terrible sería un cumplido!	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Terrible would be a compliment!
1552	El servicio deja mucho que desear, desde sentir que te meten prisa para que hagas tu pedido, hasta que te ignoran el resto de la noche.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.
1553	Pagamos un precio fijo pero no conseguimos nada.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We paid a fixed pricce but got nothing!!
1554	Nunca comimos porque cerca de las 2 de la mañana no nos servían y estábamos demasiado disgustados y cansados para empezar a comer.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.
1555	Son extremadamente groseros, ni siquiera se disculparon por el horrible servicio que nos dieron y nos dieron una factura de más de 500$ por unas bebidas y su pan de pita.	['(SERVICE#GENERAL, NEGATIVE)', '(DRINKS#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")', '(DRINKS#PRICES, NEGATIVE, ""bebidas"")', '(FOOD#PRICES, NEGATIVE, ""pan de pita"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
1556	Aléjate	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Stay away
1557	Gran Shabu Shabu	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Shabu Shabu"")']"	Great Shabu Shabu
1558	Me encanta.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I love it.
1559	Probé un par de platos más pero no me impresionaron demasiado.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""platos"")']"	I tried a couple other dishes but wasn't too impressed.
1560	Pero para el Shabu Shabu, no encontrará mucho mejor en NY.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Shabu Shabu"")']"	But for the Shabu Shabu, you won't find much better in NY.
1561	La carne es fresca, las salsas son estupendas, te dan kimchi y una ensalada gratis con la comida y el servicio también es bueno.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""carne"")', '(FOOD#QUALITY, POSITIVE, ""salsas"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""comida"")', '(FOOD#PRICES, POSITIVE, ""kimchi"")', '(FOOD#PRICES, POSITIVE, ""ensalada"")']"	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
1562	Dokebi ofrece a Williamsburg la combinación perfecta de comida coreana clásica y toques de fusión, como los tacos de panceta de cerdo.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Comida coreana"")', '(FOOD#QUALITY, POSITIVE, ""giros de fusión"")', '(FOOD#QUALITY, POSITIVE, ""tacos de panceta de cerdo"")']"	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.
1563	Los perritos calientes están buenos, sí, pero la razón para acercarse hasta aquí es el fantástico bocadillo de croquetas de cerdo, perfecto en su panecillo blandito de supermercado.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""perritos calientes"")', '(FOOD#QUALITY, POSITIVE, ""bocadillo de croquetas de cerdo"")', '(FOOD#QUALITY, POSITIVE, ""bollo"")']"	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
1564	Restaurante con vistas	['(LOCATION#GENERAL, NEUTRAL)']	"['(LOCATION#GENERAL, NEUTRAL, ""ver"")']"	Restaurant with a view
1565	La comida sabía muy bien.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The food tasted very good.
1566	El entrante familiar de marisco estaba muy bueno.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""entrante familiar de marisco"")']"	The family seafood entree was very good.
1567	El plato principal también estaba muy bueno.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""plato principal"")']"	The main entree was also very good.
