id	text	labels	labels_phrases	original_text
1449	On nous avait annoncé 10-15 minutes, mais c'était plutôt 45 minutes.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Although we were told 10-15 minutes and it was more like 45 minutes.
1450	Nous avons été conduits au bar pour attendre un moment et, à notre arrivée, nous étions très excités.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We were ushered to the bar to wait momentarily and upon arrival were so excited.
1451	L'endroit est magnifique !	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lieu"")']"	The place is beautiful!
1452	L'hôtesse était très agréable.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""hôtesse"")']"	The hostess was very pleasant.
1453	Cependant, nos boissons à 14 dollars étaient horribles !	['(DRINKS#QUALITY, NEGATIVE)', '(DRINKS#PRICES, NEGATIVE)']	"['(DRINKS#QUALITY, NEGATIVE, ""boissons"")', '(DRINKS#PRICES, NEGATIVE, ""boissons"")']"	However, our $14 drinks were were horrible!
1454	Lorsque nous avons finalement obtenu une table, bien que nous ayons indiqué que nous voulions un menu à la carte, nous avons été poussés vers une table qui n'avait qu'un prix fixe !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!
1455	Notre expérience ne s'est jamais améliorée.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Our experience did not ever get any better.
1456	Pour chaque plat, nous avons attendu entre 1/2 heure et 45 minutes et on ne nous a jamais offert de boisson.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
1457	Nous avons également demandé six fois du Hooka et le serveur nous disait toujours une minute et ne revenait jamais avec le Hooka.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveur"")']"	We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
1458	Au bout de la quatrième fois, j'ai redemandé et le serveur m'a dit qu'il le ferait après notre dîner.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveur"")']"	After the 4th time i asked again and the waiter than said after our dinner.
1459	Nous avons demandé des boissons et ne les avons jamais reçues.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We asked for beverages and never received them.
1460	Nous avons demandé des accompagnements et le serveur a alors admis qu'il avait oublié d'inclure cette partie de notre commande.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveur"")']"	We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
1461	Mon poulet était immangeable car il y avait beaucoup de grumeaux gras que je devais recracher dans ma serviette.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""poulet"")']"	My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
1462	Je ne m'attendais pas à cela pour un dîner à 55 dollars.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""dîner"")', '(FOOD#PRICES, NEGATIVE, ""dîner"")']"	I would not expect this for a $55 dinner.
1463	Lorsque nous avons terminé notre dîner, nous n'avions toujours pas reçu de boisson NOR hooka !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	By the time we finished our dinner we still had not received one beverage NOR hooka!
1464	Ce que nous avons fait, c'est perdre 3 heures coincés à une table à attendre et attendre de la nourriture, des boissons et du narguilé... dont certains n'ont jamais été servis !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
1465	La seule boisson que nous avons reçue était de l'eau dans des verres sales !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	The only beverage we did receive was water in dirty glasses!
1466	Pour couronner le tout, la raison principale pour laquelle nous sommes venus dans votre restaurant était pour les danseuses du ventre et nous avons manqué le premier spectacle car nous n'étions pas encore assis et la deuxième danseuse du ventre n'a dansé qu'à deux tables à l'arrière du restaurant et n'a jamais fait le tour de l'autre moitié du restaurant.	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
1467	Lorsque nous sommes partis, nos portefeuilles étaient vides, tout comme nos estomacs, et nous avons manqué le spectacle que nous étions censés voir après notre dîner, ce qui aurait été acceptable si nous avions pu profiter de l'expérience de la bonne nourriture et des danseuses du ventre !	['(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!
1468	S'il m'avait été possible de le faire, j'aurais contesté ma facture, car la partie de mon repas du soir était immangeable !	['(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""repas"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
1469	Je n'ai jamais quitté un restaurant en ayant l'impression d'avoir été maltraité et d'avoir gaspillé mon argent durement gagné.	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""restaurant"")', '(RESTAURANT#PRICES, NEGATIVE, ""restaurant"")']"	I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.
1470	L'anniversaire de MON mari et de mes fils ne s'est pas déroulé comme prévu... et nous avons fait deux heures de route pour dépenser trop d'argent et être maltraités !	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
1471	J'aimerais pouvoir être remboursé !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I wish I COULD be refunded!
1472	Ne partez pas avec un groupe de plus de 4 personnes !	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	Don't go with a larger group than 4! 
1473	Nous avons d'abord été un peu surpris, car cela semblait poser un problème, bien que le restaurant ait l'air assez vide, mais ils se sont empressés de nous préparer une table.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.
1474	Le menu est assez simple, sans beaucoup de descriptions.	['(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""menu"")']"	The menu is fairly simple without much descriptions. 
1475	Il n'y avait pas de bière en fût ce soir-là, ce qui a été une déception.	['(DRINKS#STYLE_OPTIONS, NEGATIVE)']	"['(DRINKS#STYLE_OPTIONS, NEGATIVE, ""bière"")']"	There was no tap beer that evening, which was a disappointment. 
1476	Le choix de bières en bouteille n'est pas très large non plus, nous avons opté pour la Brahma.	['(DRINKS#STYLE_OPTIONS, NEGATIVE)']	"['(DRINKS#STYLE_OPTIONS, NEGATIVE, ""sélection de bières en bouteille"")']"	Not much of a selection of bottled beer either, we went with Brahma. 
1477	Les entrées que nous avons commandées ont été servies rapidement - une commande d'huîtres et de palourdes frites était délicieuse, mais la portion était minuscule (peut-être trois de chaque).	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""huîtres et palourdes frites"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""huîtres et palourdes frites"")', '(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
1478	Les jarrets de homard (plat du jour) étaient corrects, mais plutôt insipides.	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""jambonneau de homard"")', '(FOOD#QUALITY, NEGATIVE, ""jambonneau de homard"")']"	The lobster knuckles (special of the day) were ok, but pretty tasteless.
1479	"Je crois qu'il y avait 2 crevettes dans l'entrée ""crevettes enrobées de sel""."	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""hors-d\'œuvre de crevettes enrobées de sel"")']"	"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. "
1480	"Elle a répondu : ""Il serait plus pratique pour nous que vous commandiez maintenant, car vous êtes plus nombreux et il risque d'y avoir du monde""."	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" "
1481	Le repas est arrivé en 15 minutes environ.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""NULL"")']"	The food arrived in about 15 minutes. 
1482	J'ai pris le bar frit à la thaïlandaise... qui était très bon.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Bar frit à la thaïlandaise"")']"	I had the Thai style Fried Sea Bass...which was very good. 
1483	Tout le monde semblait généralement satisfait de son repas, sauf mon frère qui a mangé le Mahi Mahi grillé, apparemment imbibé de jus de pamplemousse !	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#QUALITY, NEGATIVE, ""Mahi Mahi grillé"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""Mahi Mahi grillé"")']"	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
1484	J'ai entendu dire que le rouleau de homard était excellent.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""rouleau de homard"")']"	I heard the lobster roll was excellent. 
1485	Ils semblaient continuer à nous presser, prenant les assiettes sans nous demander si nous avions fini (ma sœur avait encore sa fourchette à la main).	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). 
1486	Dans l'ensemble, la nourriture était bonne - un peu chère, mais fraîche.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#PRICES, NEGATIVE, ""nourriture"")']"	All in all the food was good - a little on the expensive side, but fresh. 
1487	"Le service n'a pas été des plus accueillants pour notre ""grand groupe"" !"	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Service"")']"	"Service not the friendliest to our ""large party""! "
1488	Je ne reviendrais probablement pas ici.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Probably would not go back here.
1489	Excellente cuisine indienne	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Cuisine indienne"")']"	Great Indian food
1490	La nourriture était incroyable - j'adore la cuisine indienne et j'en mange assez régulièrement, mais je peux dire que c'est l'une des meilleures que j'ai mangées.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Alimentation"")']"	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.
1491	"Très ""cuisine indienne normale"", mais très bien préparée."	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""Cuisine indienne"")', '(FOOD#QUALITY, POSITIVE, ""Cuisine indienne"")']"	"Very ""normal Indian food"", but done really well."
1492	J'ai mis un 4 au lieu d'un 5 à cause du prix (le poulet tikka masala - sans pain ni riz - coûte 25 $), ce que j'attendrais d'un restaurant indien haut de gamme, mais cet endroit n'a pas l'air d'être haut de gamme.	['(RESTAURANT#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")', '(RESTAURANT#PRICES, NEGATIVE, ""lieu"")', '(FOOD#PRICES, NEGATIVE, ""poulet tikka masala"")', '(AMBIENCE#GENERAL, NEGATIVE, ""sentir"")']"	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
1493	De plus, les serveurs essaient de vous faire avaler plus de nourriture, en vous proposant des choses comme si elles étaient gratuites alors qu'elles coûtent en réalité des dollars.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveurs"")']"	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.
1494	Je n'apprécie pas les endroits ou les personnes qui essaient de faire grimper la facture sans que le client en soit informé, ce qui m'a fortement rebuté (plus que le prix).	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
1495	Mais si vous êtes prêt à dépenser un peu d'argent et à demander si quelque chose est gratuit, c'est l'endroit idéal pour manger indien.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Cuisine indienne"")', '(RESTAURANT#PRICES, NEGATIVE, ""lieu"")']"	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
1496	L'un des MEILLEURS	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	One of the BEST
1497	"Bukhara Grill, le slogan dit tout... ""RAVE D'ÉPICES INDIENNES"""	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Bukhara Grill"")']"	"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE"""
1498	Le buffet du midi est cher mais il en vaut la peine.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""buffet de déjeuner"")', '(FOOD#QUALITY, POSITIVE, ""buffet de déjeuner"")']"	The lunch buffet is expensive but is deff worth it.
1499	Nous n'y sommes allés que quelques fois pour dîner, mais la qualité et le service sont toujours aussi excellents.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(FOOD#QUALITY, POSITIVE, ""dîner"")']"	We have gone for dinner only a few times but the same great quality and service is given.
1500	Bukhara fait partie de mon top 5 des restaurants indiens de New York.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Boukhara"")']"	Bukhara is on my top 5 Indian places in NYC
1501	Misère et haut-le-cœur	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Wretched and retching
1502	Je n'ai jamais été aussi dégoûté par la nourriture et le service.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")']"	I have never been so disgusted by both food an service.
1503	Pour commencer, ils nous ont livré la commande de quelqu'un d'autre.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	For starters they delivered us someone else's order.
1504	Cependant, une fois que j'ai reçu ma commande prévisible et médiocre de ce que Dokebi pense être une foire coréenne (il faut parfois se contenter quand c'est la seule option), j'ai passé la moitié de mon kimchee avant de trouver un morceau de laitue aléatoire accompagné d'un morceau de peau de poisson bien plus dégoûtant, visqueux et manifestement mauvais.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""kimchee"")', '(FOOD#QUALITY, NEGATIVE, ""Foire coréenne"")']"	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
1505	Ma principale préoccupation était la salubrité de la nourriture qui m'était envoyée ainsi qu'à d'autres personnes, mais je mentirais si je disais qu'en tant que personne ayant travaillé dans des restaurants depuis l'âge de quinze ans, je m'attendais à ce que le restaurant fasse au moins un effort minimal pour remédier à la situation.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
1506	Aucune réponse n'a été donnée, j'ai donc raccroché.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	None was made so i hung up.
1507	Moins de trois minutes se sont écoulées avant que je ne me retrouve allongé sur les toilettes.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Less than three minutes passed before I found myself doubled over the toilet.
1508	Ma copine, un peu plus agressive, et ayant été tout aussi dégoûtée, ce qui l'a poussée à jeter le reste de son repas à peine consommé, a rappelé pour être informée que j'avais probablement tort et qu'il s'agissait très probablement d'une huître, et que nous étions également sur la liste noire de leur restaurant.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""repas"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
1509	Ce restaurant n'avait pas de quoi se vanter avant, mais maintenant, il est tout simplement répugnant.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""restaurant"")']"	It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.
1510	Mangez à vos risques et périls.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Eat at your own risk.
1511	Endroit magnifique idéal pour un dîner romantique	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lieu"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""lieu"")']"	Gorgeous place ideal for a romantic dinner
1512	J'ai réservé une magnifique tente en organza blanc qui comprenait un menu à prix fixe de quatre plats que nous avons beaucoup apprécié.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""menu à prix fixe de quatre plats"")', '(AMBIENCE#GENERAL, POSITIVE, ""tente en organza blanc"")']"	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
1513	Le service était spectaculaire car le serveur connaissait tout du menu et ses recommandations étaient étonnantes !	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(SERVICE#GENERAL, POSITIVE, ""serveur"")']"	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
1514	Je recommande vivement Casa La Femme pour toute occasion spéciale et pour VRAIMENT impressionner votre rendez-vous.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Casa La Femme"")']"	I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
1515	Plus d'ordures à Williamsburg	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	More Williamsburg Garbage
1516	Les plats sont sortis à environ 5 minutes d'intervalle.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	The dishes came out around 5 minutes apart.
1517	Le bibimbap était moyen, mais le bol en pierre était loin d'être grésillant.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""bibimbap"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""bol en pierre"")']"	The bibimbap was average, but the stone bowl wasn't even close to sizzling.
1518	Dommage que j'aie payé 2 dollars de plus pour le bol en pierre.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""bol en pierre"")']"	Too bad I had paid an extra $2 for the stone bowl.
1519	Le nakgi-bokum était horrible.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nakgi-bokum"")']"	The nakgi-bokum was horrible.
1520	Certainement les pires calmars sautés que j'aie jamais goûtés.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""calmars sautés"")']"	Easily the worst stir-fried squid I've ever tasted.
1521	La sauce avait plus le goût d'un fast-food chinois que d'un plat coréen digne de ce nom.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sauce"")']"	The sauce tasted more like Chinese fast food than decent Korean.
1522	Les plats d'accompagnement étaient passables, et j'ai pu me resservir à ma demande.	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""plats d\'accompagnement"")', '(FOOD#STYLE_OPTIONS, NEUTRAL, ""plats d\'accompagnement"")']"	The side dishes were passable, and I did get a refill upon request.
1523	Le véritable problème que j'ai rencontré dans cet établissement est l'absence totale de service.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")']"	The real problem I had with this place was the complete lack of service.
1524	Elle a hoché la tête et s'est éloignée.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	She just nodded and walked off.
1525	Quant à mon commentaire sur la nourriture, il n'a fait l'objet d'aucune excuse ou reconnaissance.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	As to my comment about the food, no apology or acknowledgment was made.
1526	Ma femme avait à peine touché à ce plat en désordre.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""plat"")']"	My wife had barely touched that mess of a dish.
1527	Nous avons dû payer le prix fort.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We were charged full price.
1528	A la hauteur du battage médiatique	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Lives up to the hype
1529	Nous avons déjà essayé, mais c'est toujours bondé et il n'y a pas de réservations.	['(RESTAURANT#MISCELLANEOUS, NEUTRAL)']	"['(RESTAURANT#MISCELLANEOUS, NEUTRAL, ""NULL"")']"	We've tried before but it always packed and doesn't take reservations.
1530	L'attente en valait la peine.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	It was well worth the wait.
1531	Ma femme a pris le risotto, qui était excellent.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""risotto"")']"	The wife had the risotto which was amazing.
1532	Il n'a pas l'air appétissant car il est recouvert d'encre de seiche et noircit les lèvres et les dents, mais son goût est phénoménal.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.
1533	La salade de farro et la purée de pommes de terre yukon étaient également très savoureuses.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""salade de farro"")', '(FOOD#QUALITY, POSITIVE, ""purée de pommes de terre yukon"")']"	The farro salad and the mashed yukon potatoes were also extremely tasty.
1534	j'adore la pizza margherita - j'adore la pizza east village	['(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""east village pizza"")', '(FOOD#QUALITY, POSITIVE, ""pizza margherita"")']"	i love margherita pizza – i looove east village pizza
1535	J'adore cet endroit, chaque fois que nous sommes dans la ville, c'est l'un des endroits où nous allons toujours.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	Love this place, every time we are in the city this is one of the places we always go.
1536	La quintessence de la pizza de New York.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""tranche de pizza NYC"")']"	A quintessential slice of NYC pizza.
1537	La croûte a un bon mordant et une bonne mâche, la sauce est légère avec une bonne acidité, le sel du fromage est excellent, il rehausse vraiment la saveur de tous les autres composants.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""croûte"")', '(FOOD#QUALITY, POSITIVE, ""sauce"")', '(FOOD#QUALITY, POSITIVE, ""fromage"")']"	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
